id,distance,weight
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],206,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1026,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],87,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],26,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],75,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],357,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],11,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],117,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],75,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[65] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],93,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithoutEqual methodDesc=(Ljava/lang/String;)V] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],100,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],8,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],41,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],40,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],26,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],61,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],4,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],26,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],60,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],8,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],8,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],59,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],101,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1576,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],45,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],87,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],11,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],26,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],42,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],75,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],357,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOptionWithEqual methodDesc=(Ljava/lang/String;)V] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
