id,killed,numTests
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],1,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=key methodDesc=()Lcom/google/auto/factory/processor/Key;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=key methodDesc=()Lcom/google/auto/factory/processor/Key;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=name methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=name methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=nullableWrapper methodDesc=()Ljava/util/Optional;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=nullableWrapper methodDesc=()Ljava/util/Optional;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=toString methodDesc=()Ljava/lang/String;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=type methodDesc=()Lcom/google/common/base/Equivalence$Wrapper;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_Parameter method=type methodDesc=()Lcom/google/common/base/Equivalence$Wrapper;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],0,9
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],0,9
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],0,10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptor method=areDuplicateMethodDescriptors methodDesc=(Lcom/google/auto/factory/processor/FactoryMethodDescriptor;Lcom/google/auto/factory/processor/ImplementationMethodDescriptor;)Z] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,1
