id,distance,weight
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=checkForErrorRevokeToken methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],8,4
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuthRequest method=<init> methodDesc=(Lcom/github/scribejava/core/model/Verb;Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],39,11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=extract methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],696,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=extract methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],562,1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenExtractor method=extract methodDesc=(Lcom/github/scribejava/core/model/Response;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],161,4
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.AbstractAsyncOnlyHttpClient method=execute methodDesc=(Ljava/lang/String;Ljava/util/Map;Lcom/github/scribejava/core/model/Verb;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/Response;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],156,24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuthService method=execute methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/Response;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],92,33
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth2.OAuth2Error method=parseFrom methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/oauth2/OAuth2Error;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],42,6
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestAsync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;Lcom/github/scribejava/core/model/OAuthAsyncRequestCallback;)Ljava/util/concurrent/Future;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],11,4
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpClient method=doExecuteAsync methodDesc=(Ljava/lang/String;Ljava/util/Map;Lcom/github/scribejava/core/model/Verb;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/jdk/JDKHttpClient$BodyType;Ljava/lang/Object;Lcom/github/scribejava/core/model/OAuthAsyncRequestCallback;Lcom/github/scribejava/core/model/OAuthRequest$ResponseConverter;)Ljava/util/concurrent/Future;] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],135,4
