id,mutOperator,opcode,returnType,localVarsCount,isInTryCatch,isInFinalBlock,className,methodName,blockNumber,lineNumber
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,8,72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,9,72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,6,72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,6,72
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],ArgumentPropagationMutator,184,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,12,80
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,12,80
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[70] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,13,80
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,14,80
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[89] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,17,86
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[89] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],NakedReceiverMutator,182,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,17,86
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[108] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],ConstructorCallMutator,183,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,21,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[97] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,18,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[97] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,18,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[97] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,18,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,20,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=generateError methodDesc=(Lcom/github/scribejava/core/model/Response;)V] indexes=[97] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,199,none,14,0,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,generateError,18,88
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,0,94
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],NakedReceiverMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,1,96
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,1,96
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,2,97
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],NakedReceiverMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,2,97
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,3,98
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],NakedReceiverMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,3,98
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],NakedReceiverMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,4,99
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,4,99
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],NullReturnValsMutator,176,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,21,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,5,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,6,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,20,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],ArgumentPropagationMutator,184,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,5,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,21,101
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,9,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,12,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[59] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,13,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,7,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,10,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,7,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,10,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,7,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,10,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,7,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,10,102
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,14,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,17,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,14,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,17,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,14,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,17,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[70] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,16,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,19,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,14,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,199,none,7,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,17,103
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],ConstructorCallMutator,183,none,8,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,0,109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,8,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,1,109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Lcom/fasterxml/jackson/databind/JsonNode;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],NullReturnValsMutator,176,none,8,1,1,com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor,createToken,1,109
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.revoke.TokenTypeHint method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],EmptyObjectReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.revoke.TokenTypeHint,getValue,0,21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.revoke.TokenTypeHint method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.revoke.TokenTypeHint,getValue,0,21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],VoidMethodCallMutator,184,none,4,1,1,com.github.scribejava.core.model.OAuth1Token,<init>,1,18
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],VoidMethodCallMutator,184,none,4,1,1,com.github.scribejava.core.model.OAuth1Token,<init>,2,19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],MemberVariableMutator,181,none,4,1,1,com.github.scribejava.core.model.OAuth1Token,<init>,3,20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=<init> methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],MemberVariableMutator,181,none,4,1,1,com.github.scribejava.core.model.OAuth1Token,<init>,3,21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,getToken,0,25
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],EmptyObjectReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,getToken,0,25
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,getTokenSecret,0,29
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],EmptyObjectReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,getTokenSecret,0,29
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],ROR2Mutator,153,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,isEmpty,1,36
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1Token method=isEmpty methodDesc=()Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],ROR2Mutator,153,none,1,1,1,com.github.scribejava.core.model.OAuth1Token,isEmpty,3,36
