id,killed,numTests
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[65] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[76] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],0,2
