id,distance,weight
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgName methodDesc=()Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasArgs methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=hasValueSeparator methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=addValueForProcessing methodDesc=(Ljava/lang/String;)V] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],679,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],520,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],313,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],4,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],4,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=processValue methodDesc=(Ljava/lang/String;)V] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionBuilder method=create methodDesc=()Lorg/apache/commons/cli/Option;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],149,2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=add methodDesc=(Ljava/lang/String;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Options method=getMatchingOptions methodDesc=(Ljava/lang/String;)Ljava/util/List;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],169,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValue methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],317,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=getValues methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],270,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=toString methodDesc=()Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
