id,killed,numTests
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0,15
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,7
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[122] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1,9
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[92] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[93] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,7
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,4
MutationIdentifier [location=Location [clazz=com.google.auto.common.Overrides$ExplicitOverrides method=isSubsignature methodDesc=(Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/ExecutableElement;Ljavax/lang/model/element/TypeElement;)Z] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,0
