id,distance,weight
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],38,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[96] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[96] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[101] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],47,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],24,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[113] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],33,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],47,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[113] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[111] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[119] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],60,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],806,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],38,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[126] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[127] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],26,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[126] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[128] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],47,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[126] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[126] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[126] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],12,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],8,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[131] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[131] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[131] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[131] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[131] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[135] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[135] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[136] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[135] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[135] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[135] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[141] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],62,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[146] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[146] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[146] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[146] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[146] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[152] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[152] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_1],17,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[152] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutator_0],11,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[151] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[151] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[151] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[151] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[151] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[159] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[159] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[160] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],26,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[159] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[161] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],47,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[159] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[158] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[158] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[158] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[158] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[159] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[158] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],97,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],12,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],12,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[166] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],71,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[167] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[172] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],95,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[180] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],26,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],806,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],38,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[179] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],96,1
MutationIdentifier [location=Location [clazz=com.google.gson.stream.JsonReader method=nextNonWhitespace methodDesc=(Z)I] indexes=[185] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],98,1
