id,distance,weight
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],66,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],459,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[56] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[59] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],19,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[73] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[73] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],461,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[96] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[96] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[105] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[107] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[107] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[106] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[113] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],61,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],453,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[114] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[119] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[119] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[128] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[130] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[130] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[129] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[137] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],464,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[137] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[137] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[141] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],92,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[142] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[142] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],72,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=toString methodDesc=()Ljava/lang/String;] indexes=[141] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],92,1
